date,New_Cases,New_Recovered,New_Deaths,Province,Population
2022-05-06,1,10,0,Kalimantan Selatan,4023049
2022-05-06,1,0,0,Maluku,1847097
2022-05-06,1,3,0,Nusa Tenggara Barat,5270247
2022-05-06,1,1,0,Sumatera Barat,5519245
2022-05-06,1,1,0,Sulawesi Tengah,2955567
2022-05-07,1,2,0,Aceh,5247257
2022-05-07,1,0,0,Kalimantan Barat,5422814
2022-05-07,1,9,0,Lampung,9095591
2022-05-07,1,1,0,Maluku,1847097
2022-05-07,1,0,0,Maluku Utara,1307803
2022-05-07,1,2,0,Papua Barat,1140701
2022-05-07,1,1,0,Sumatera Barat,5519245
2022-05-07,1,7,0,Sulawesi Selatan,9426885
2022-05-08,1,1,0,Gorontalo,1180651
2022-05-08,1,3,0,Kalimantan Selatan,4023049
2022-05-08,1,0,0,Maluku,1847097
2022-05-08,1,2,0,Nusa Tenggara Barat,5270247
2022-05-08,1,7,0,Nusa Tenggara Timur,5411321
2022-05-08,1,0,0,Papua,4340348
2022-05-08,1,4,0,Riau,6074100
2022-05-09,1,1,0,Kepulauan Bangka Belitung,1379767
2022-05-09,1,2,0,Gorontalo,1180651
2022-05-09,1,5,0,Kepulauan Riau,1929400
2022-05-09,1,4,0,Nusa Tenggara Barat,5270247
2022-05-09,1,23,0,Papua Barat,1140701
2022-05-09,1,20,2,Lampung,9095591
2022-05-10,1,1,0,Maluku,1847097
2022-05-10,1,0,0,Papua,4340348
2022-05-10,1,9,0,Sulawesi Utara,2641884
2022-05-10,1,0,0,Sulawesi Tenggara,2635461
2022-05-10,1,12,0,Sulawesi Tengah,2955567
2022-05-10,1,6,2,Sumatera Selatan,8217551
2022-05-11,1,5,0,Kepulauan Riau,1929400
2022-05-11,1,1,0,Maluku,1847097
2022-05-11,1,8,0,Nusa Tenggara Timur,5411321
2022-05-11,1,0,0,Papua Barat,1140701
2022-05-11,1,1,0,Riau,6074100
2022-05-11,1,0,0,Sumatera Barat,5519245
2022-05-11,1,0,0,Sulawesi Tenggara,2635461
2022-05-12,1,0,0,Kalimantan Selatan,4023049
2022-05-12,1,1,0,Kalimantan Tengah,2570289
2022-05-12,1,0,0,Riau,6074100
2022-05-12,1,0,0,Sulawesi Barat,1559984
2022-05-13,1,0,0,Kepulauan Bangka Belitung,1379767
2022-05-13,1,1,0,Jambi,3493357
2022-05-13,1,0,0,Kepulauan Riau,1929400
2022-05-13,1,0,0,Kalimantan Utara,648407
2022-05-13,1,2,0,Sulawesi Barat,1559984
2022-05-13,1,0,0,Sulawesi Tengah,2955567
2022-05-14,1,0,0,Kepulauan Bangka Belitung,1379767
2022-05-14,1,0,0,Bengkulu,1999539
2022-05-14,1,0,0,Jambi,3493357
2022-05-14,1,0,0,Kalimantan Utara,648407
2022-05-14,1,0,0,Maluku,1847097
2022-05-14,1,2,0,Nusa Tenggara Timur,5411321
2022-05-14,1,0,0,Sumatera Barat,5519245
2022-05-14,1,0,0,Sulawesi Tengah,2955567
2022-05-15,1,0,0,Kepulauan Bangka Belitung,1379767
2022-05-15,1,4,0,Kalimantan Timur,3552191
2022-05-15,1,0,0,Nusa Tenggara Barat,5270247
2022-05-15,1,2,0,Nusa Tenggara Timur,5411321
2022-05-15,1,6,0,Papua Barat,1140701
2022-05-15,1,2,0,Riau,6074100
2022-05-15,1,0,0,Sulawesi Tengah,2955567
2022-05-15,1,1,0,Sumatera Utara,14874889
2022-05-16,1,0,0,Kalimantan Barat,5422814
2022-05-16,1,5,0,Kalimantan Timur,3552191
2022-05-16,1,0,0,Nusa Tenggara Barat,5270247
2022-05-16,1,1,0,Riau,6074100
2022-05-16,1,2,1,Nusa Tenggara Timur,5411321
2022-05-17,1,0,0,Papua Barat,1140701
2022-05-17,1,3,0,Sumatera Selatan,8217551
2022-05-18,1,3,0,Kepulauan Bangka Belitung,1379767
2022-05-18,1,0,0,Kalimantan Barat,5422814
2022-05-18,1,0,0,Papua,4340348
2022-05-18,1,1,0,Riau,6074100
2022-05-18,1,2,0,Sulawesi Tenggara,2635461
2022-05-18,1,2,0,Sulawesi Barat,1559984
2022-05-18,1,0,0,Sumatera Selatan,8217551
2022-05-19,1,0,0,Kepulauan Bangka Belitung,1379767
2022-05-19,1,22,0,Kalimantan Barat,5422814
2022-05-19,1,4,0,Kepulauan Riau,1929400
2022-05-19,1,0,0,Kalimantan Utara,648407
2022-05-19,1,1,0,Nusa Tenggara Barat,5270247
2022-05-19,1,2,0,Nusa Tenggara Timur,5411321
2022-05-19,1,2,0,Papua Barat,1140701
2022-05-19,1,0,0,Riau,6074100
2022-05-19,1,0,0,Sumatera Barat,5519245
2022-05-20,1,0,0,Aceh,5247257
2022-05-20,1,0,0,Gorontalo,1180651
2022-05-20,1,0,0,Kalimantan Barat,5422814
2022-05-20,1,9,0,Kalimantan Timur,3552191
2022-05-20,1,0,0,Kalimantan Utara,648407
2022-05-21,1,3,0,Jambi,3493357
2022-05-21,1,10,0,Kalimantan Timur,3552191
2022-05-21,1,5,0,Kalimantan Tengah,2570289
2022-05-21,1,0,0,Maluku Utara,1307803
2022-05-21,1,2,0,Papua Barat,1140701
2022-05-21,1,1,0,Sulawesi Utara,2641884
2022-05-21,1,0,0,Sumatera Barat,5519245
2022-05-21,1,0,0,Sulawesi Tengah,2955567
2022-05-22,1,0,0,Aceh,5247257
2022-05-22,1,0,0,Gorontalo,1180651
2022-05-22,1,0,0,Nusa Tenggara Timur,5411321
2022-05-22,1,0,0,Papua,4340348
2022-05-22,1,0,0,Sumatera Barat,5519245
2022-05-23,1,0,0,Bengkulu,1999539
2022-05-23,1,6,0,Kalimantan Timur,3552191
2022-05-23,1,0,0,Lampung,9095591
2022-05-23,1,341,0,Riau,6074100
2022-05-23,1,0,0,Sulawesi Utara,2641884
2022-05-23,1,6,0,Sumatera Barat,5519245
2022-05-23,1,0,0,Sulawesi Tenggara,2635461
2022-05-23,1,1,0,Sumatera Selatan,8217551
2022-05-23,1,170,1,Papua,4340348
2022-05-23,1,4,1,Sulawesi Selatan,9426885
2022-05-24,1,0,0,Aceh,5247257
2022-05-24,1,0,0,Nusa Tenggara Barat,5270247
2022-05-24,1,0,0,Papua,4340348
2022-05-24,1,0,0,Riau,6074100
2022-05-24,1,2,0,Sulawesi Utara,2641884
2022-05-25,1,3,0,Maluku,1847097
2022-05-25,1,1,0,Nusa Tenggara Timur,5411321
2022-05-25,1,8,0,Sumatera Selatan,8217551
2022-05-26,1,0,0,Aceh,5247257
2022-05-26,1,0,0,Kalimantan Barat,5422814
2022-05-26,1,0,0,Kalimantan Selatan,4023049
2022-05-26,1,1,0,Kalimantan Utara,648407
2022-05-26,1,4,0,Lampung,9095591
2022-05-26,1,0,0,Maluku,1847097
2022-05-26,1,3,0,Nusa Tenggara Timur,5411321
2022-05-26,1,0,0,Sulawesi Selatan,9426885
2022-05-26,1,0,0,Sulawesi Tengah,2955567
2022-05-26,1,1,1,Kalimantan Timur,3552191
2022-05-27,1,1,0,Kepulauan Riau,1929400
2022-05-27,1,0,0,Maluku Utara,1307803
2022-05-27,1,13,0,Sulawesi Selatan,9426885
2022-05-27,1,2,0,Sulawesi Tengah,2955567
2022-05-28,1,0,0,Jambi,3493357
2022-05-28,1,7,0,Kalimantan Timur,3552191
2022-05-28,1,1,0,Kepulauan Riau,1929400
2022-05-28,1,0,0,Maluku Utara,1307803
2022-05-28,1,0,0,Nusa Tenggara Barat,5270247
2022-05-28,1,1,0,Riau,6074100
2022-05-28,1,0,0,Sulawesi Tenggara,2635461
2022-05-28,1,0,0,Sulawesi Tengah,2955567
2022-05-29,1,2,0,Bengkulu,1999539
2022-05-29,1,3,0,Jambi,3493357
2022-05-29,1,2,0,Kalimantan Timur,3552191
2022-05-29,1,0,0,Kalimantan Tengah,2570289
2022-05-29,1,0,0,Maluku,1847097
2022-05-29,1,0,0,Nusa Tenggara Barat,5270247
2022-05-29,1,0,0,Sulawesi Utara,2641884
2022-05-29,1,4,0,Sulawesi Tengah,2955567
2022-05-30,1,3,0,Kalimantan Barat,5422814
2022-05-30,1,0,0,Papua,4340348
2022-05-30,1,2,0,Daerah Istimewa Yogyakarta,3631015
2022-05-31,1,2,0,Kalimantan Selatan,4023049
2022-05-31,1,2,0,Maluku,1847097
2022-05-31,1,1,0,Maluku Utara,1307803
2022-05-31,1,0,0,Papua,4340348
2022-05-31,1,2,0,Sulawesi Tengah,2955567
2022-06-01,1,0,0,Aceh,5247257
2022-06-01,1,3,0,Lampung,9095591
2022-06-01,1,0,0,Papua,4340348
2022-06-01,1,0,0,Sulawesi Utara,2641884
2022-06-01,1,0,0,Sulawesi Barat,1559984
2022-06-02,1,3,0,Kalimantan Selatan,4023049
2022-06-02,1,1,0,Kalimantan Tengah,2570289
2022-06-02,1,6,0,Lampung,9095591
2022-06-02,1,2,0,Maluku,1847097
2022-06-02,1,1,0,Nusa Tenggara Barat,5270247
2022-06-02,1,4,0,Nusa Tenggara Timur,5411321
2022-06-03,1,0,0,Kepulauan Riau,1929400
2022-06-03,1,0,0,Sumatera Barat,5519245
2022-06-03,1,4,0,Sulawesi Selatan,9426885
2022-06-03,1,0,0,Sulawesi Tengah,2955567
2022-06-04,1,0,0,Kalimantan Barat,5422814
2022-06-04,1,2,0,Kepulauan Riau,1929400
2022-06-04,1,0,0,Lampung,9095591
2022-06-04,1,1,0,Sumatera Barat,5519245
2022-06-04,1,0,0,Sumatera Selatan,8217551
2022-06-05,1,0,0,Kalimantan Tengah,2570289
2022-06-05,1,0,0,Sulawesi Utara,2641884
2022-06-05,1,0,0,Sulawesi Selatan,9426885
2022-06-06,1,0,0,Jambi,3493357
2022-06-06,1,1,0,Kalimantan Timur,3552191
2022-06-06,1,1,0,Kalimantan Tengah,2570289
2022-06-06,1,4,0,Sulawesi Selatan,9426885
2022-06-06,1,2,1,Sumatera Utara,14874889
2022-06-07,1,2,0,Jambi,3493357
2022-06-07,1,2,0,Kalimantan Selatan,4023049
2022-06-07,1,0,0,Maluku Utara,1307803
2022-06-07,1,0,0,Papua,4340348
2022-06-07,1,0,0,Sulawesi Tenggara,2635461
2022-06-08,1,0,0,Kepulauan Bangka Belitung,1379767
2022-06-08,1,3,0,Kalimantan Timur,3552191
2022-06-08,1,0,0,Maluku Utara,1307803
2022-06-08,1,2,0,Nusa Tenggara Timur,5411321
2022-06-08,1,1,0,Sulawesi Tenggara,2635461
2022-06-08,1,1,0,Sumatera Selatan,8217551
2022-06-08,1,3,1,Sumatera Barat,5519245
2022-06-08,1,0,1,Sulawesi Tengah,2955567
2022-06-09,1,39,0,Lampung,9095591
2022-06-09,1,2,0,Maluku Utara,1307803
2022-06-09,1,1,0,Sumatera Utara,14874889
2022-06-10,1,1,0,Kalimantan Barat,5422814
2022-06-10,1,0,0,Sulawesi Utara,2641884
2022-06-10,1,2,0,Sulawesi Barat,1559984
2022-06-10,1,1,0,Sulawesi Tengah,2955567
2022-06-10,1,3,0,Sumatera Utara,14874889
2022-06-10,1,0,1,Papua,4340348
2022-06-11,1,0,0,Kalimantan Barat,5422814
2022-06-11,1,1,0,Kalimantan Timur,3552191
2022-06-11,1,0,0,Kalimantan Tengah,2570289
2022-06-11,1,38,0,Nusa Tenggara Barat,5270247
2022-06-11,1,0,0,Papua Barat,1140701
2022-06-11,1,1,0,Sumatera Selatan,8217551
2022-06-11,1,0,0,Sulawesi Tengah,2955567
2022-06-12,1,0,0,Kalimantan Timur,3552191
2022-06-12,1,0,0,Kalimantan Selatan,4023049
2022-06-12,1,0,0,Lampung,9095591
2022-06-12,1,0,0,Maluku,1847097
2022-06-12,1,0,0,Papua,4340348
2022-06-12,1,0,0,Papua Barat,1140701
2022-06-12,1,0,0,Sulawesi Selatan,9426885
2022-06-12,1,2,0,Sumatera Selatan,8217551
2022-06-12,1,0,0,Sumatera Utara,14874889
2022-06-13,1,0,0,Aceh,5247257
2022-06-13,1,0,0,Papua,4340348
2022-06-13,1,0,0,Riau,6074100
2022-06-13,1,2,0,Sumatera Barat,5519245
2022-06-13,1,0,0,Sulawesi Tenggara,2635461
2022-06-13,1,0,0,Sumatera Selatan,8217551
2022-06-13,1,2,0,Sulawesi Tengah,2955567
2022-06-14,1,0,0,Kepulauan Bangka Belitung,1379767
2022-06-14,1,0,0,Bengkulu,1999539
2022-06-14,1,0,0,Kepulauan Riau,1929400
2022-06-14,1,3,0,Kalimantan Tengah,2570289
2022-06-14,1,0,0,Papua,4340348
2022-06-14,1,0,0,Daerah Istimewa Yogyakarta,3631015
2022-06-15,1,0,0,Lampung,9095591
2022-06-15,1,0,0,Sulawesi Tengah,2955567
2022-06-16,1,1,0,Kalimantan Selatan,4023049
2022-06-16,1,0,0,Kalimantan Utara,648407
2022-06-16,1,0,0,Nusa Tenggara Barat,5270247
2022-06-16,1,9,0,Sumatera Barat,5519245
2022-06-16,1,0,0,Sulawesi Tenggara,2635461
2022-06-16,1,0,0,Sulawesi Tengah,2955567
2022-06-17,1,0,0,Jambi,3493357
2022-06-17,1,5,0,Sulawesi Utara,2641884
2022-06-17,1,6,0,Sumatera Utara,14874889
2022-06-17,1,0,1,Kepulauan Bangka Belitung,1379767
2022-06-18,1,0,0,Kepulauan Bangka Belitung,1379767
2022-06-18,1,0,0,Kepulauan Riau,1929400
2022-06-18,1,0,0,Kalimantan Utara,648407
2022-06-18,1,3,0,Lampung,9095591
2022-06-18,1,0,0,Maluku Utara,1307803
2022-06-18,1,5,0,Nusa Tenggara Timur,5411321
2022-06-18,1,1,0,Papua Barat,1140701
2022-06-18,1,0,1,Kalimantan Tengah,2570289
2022-06-19,1,0,0,Kalimantan Selatan,4023049
2022-06-19,1,0,0,Lampung,9095591
2022-06-19,1,0,0,Nusa Tenggara Barat,5270247
2022-06-19,1,0,0,Papua Barat,1140701
2022-06-19,1,0,0,Riau,6074100
2022-06-19,1,0,0,Sumatera Barat,5519245
2022-06-20,1,0,0,Bengkulu,1999539
2022-06-20,1,4,0,Kalimantan Barat,5422814
2022-06-20,1,0,0,Kalimantan Utara,648407
2022-06-20,1,1,0,Papua Barat,1140701
2022-06-20,1,12,0,Sulawesi Selatan,9426885
2022-06-21,1,2,0,Kepulauan Bangka Belitung,1379767
2022-06-21,1,0,0,Kepulauan Riau,1929400
2022-06-21,1,0,0,Lampung,9095591
2022-06-21,1,1,0,Maluku,1847097
2022-06-21,1,0,0,Riau,6074100
2022-06-21,1,0,0,Sumatera Barat,5519245
2022-06-21,1,0,0,Sulawesi Selatan,9426885
2022-06-22,1,1,0,Sumatera Barat,5519245
2022-06-22,1,1,0,Sulawesi Tenggara,2635461
2022-06-23,1,8,0,Kalimantan Timur,3552191
2022-06-23,1,0,0,Kepulauan Riau,1929400
2022-06-23,1,0,0,Maluku,1847097
2022-06-23,1,0,0,Papua,4340348
2022-06-23,1,0,0,Sumatera Barat,5519245
2022-06-23,1,2,0,Sulawesi Tengah,2955567
2022-06-24,1,0,0,Kalimantan Tengah,2570289
2022-06-24,1,0,0,Papua,4340348
2022-06-24,1,0,0,Sumatera Barat,5519245
2022-06-25,1,0,0,Aceh,5247257
2022-06-25,1,2,0,Jambi,3493357
2022-06-25,1,0,0,Kalimantan Barat,5422814
2022-06-25,1,0,0,Papua Barat,1140701
2022-06-25,1,2,0,Sumatera Barat,5519245
2022-06-25,1,0,0,Sulawesi Selatan,9426885
2022-06-25,1,0,0,Sulawesi Tengah,2955567
2022-06-26,1,0,0,Kepulauan Bangka Belitung,1379767
2022-06-26,1,0,0,Kalimantan Tengah,2570289
2022-06-26,1,0,0,Lampung,9095591
2022-06-26,1,0,0,Nusa Tenggara Barat,5270247
2022-06-26,1,2,0,Riau,6074100
2022-06-27,1,1,0,Jambi,3493357
2022-06-27,1,1,0,Nusa Tenggara Barat,5270247
2022-06-27,1,1,0,Sulawesi Utara,2641884
2022-06-27,1,2,0,Sumatera Barat,5519245
2022-06-27,1,0,0,Sulawesi Selatan,9426885
2022-06-28,1,0,0,Kepulauan Bangka Belitung,1379767
2022-06-28,1,0,0,Kalimantan Barat,5422814
2022-06-28,1,0,0,Lampung,9095591
2022-06-28,1,1,0,Nusa Tenggara Barat,5270247
2022-06-28,1,0,0,Sulawesi Barat,1559984
2022-06-28,1,0,0,Sulawesi Tengah,2955567
2022-06-29,1,0,0,Aceh,5247257
2022-06-29,1,1,0,Kepulauan Bangka Belitung,1379767
2022-06-29,1,0,0,Bengkulu,1999539
2022-06-29,1,0,0,Jambi,3493357
2022-06-29,1,0,0,Kepulauan Riau,1929400
2022-06-29,1,0,0,Papua,4340348
2022-06-29,1,0,0,Sulawesi Utara,2641884
2022-06-29,1,2,0,Sumatera Barat,5519245
2022-06-29,1,0,0,Sulawesi Barat,1559984
2022-06-30,1,1,0,Kepulauan Bangka Belitung,1379767
2022-06-30,1,0,0,Kepulauan Riau,1929400
2022-06-30,1,1,0,Nusa Tenggara Barat,5270247
2022-06-30,1,0,0,Sulawesi Tenggara,2635461
2022-06-30,1,0,0,Sulawesi Barat,1559984
2022-07-01,1,0,0,Kalimantan Barat,5422814
2022-07-01,1,0,0,Sumatera Barat,5519245
2022-07-02,1,0,0,Nusa Tenggara Barat,5270247
2022-07-02,1,2,0,Sumatera Barat,5519245
2022-07-02,1,2,0,Sumatera Selatan,8217551
2022-07-03,1,1,0,Jambi,3493357
2022-07-03,1,0,0,Lampung,9095591
2022-07-03,1,1,0,Nusa Tenggara Timur,5411321
2022-07-03,1,0,0,Papua,4340348
2022-07-03,1,2,0,Papua Barat,1140701
2022-07-03,1,0,0,Sumatera Barat,5519245
2022-07-04,1,0,0,Kalimantan Barat,5422814
2022-07-04,1,3,0,Kalimantan Timur,3552191
2022-07-04,1,0,0,Kepulauan Riau,1929400
2022-07-04,1,0,0,Nusa Tenggara Barat,5270247
2022-07-05,1,0,0,Bengkulu,1999539
2022-07-05,1,2,0,Lampung,9095591
2022-07-05,1,1,0,Maluku,1847097
2022-07-05,1,2,0,Sulawesi Tengah,2955567
2022-07-06,1,0,0,Jambi,3493357
2022-07-06,1,2,0,Papua Barat,1140701
2022-07-06,1,0,0,Sulawesi Tenggara,2635461
2022-07-07,1,0,0,Bengkulu,1999539
2022-07-07,1,0,0,Maluku Utara,1307803
2022-07-07,1,0,0,Sulawesi Utara,2641884
2022-07-07,1,0,0,Sulawesi Barat,1559984
2022-07-08,1,3,0,Kalimantan Barat,5422814
2022-07-08,1,1,0,Maluku,1847097
2022-07-08,1,10,0,Nusa Tenggara Barat,5270247
2022-07-08,1,1,0,Sulawesi Tenggara,2635461
2022-07-08,1,0,0,Sulawesi Tengah,2955567
2022-07-09,1,0,0,Kepulauan Bangka Belitung,1379767
2022-07-09,1,1,0,Jambi,3493357
2022-07-09,1,0,0,Kepulauan Riau,1929400
2022-07-09,1,0,0,Nusa Tenggara Barat,5270247
2022-07-09,1,0,0,Papua Barat,1140701
2022-07-09,1,0,0,Sulawesi Tenggara,2635461
2022-07-09,1,0,0,Sulawesi Tengah,2955567
2022-07-10,1,6,0,Sulawesi Selatan,9426885
2022-07-11,1,0,0,Kepulauan Bangka Belitung,1379767
2022-07-11,1,0,0,Jambi,3493357
2022-07-11,1,0,0,Lampung,9095591
2022-07-11,1,0,0,Sulawesi Tengah,2955567
2022-07-12,1,0,0,Jambi,3493357
2022-07-12,1,0,0,Maluku,1847097
2022-07-12,1,0,0,Sulawesi Utara,2641884
2022-07-12,1,1,0,Sulawesi Tenggara,2635461
2022-07-13,1,0,0,Kepulauan Riau,1929400
2022-07-13,1,0,0,Maluku,1847097
2022-07-13,1,2,0,Sulawesi Utara,2641884
2022-07-13,1,1,0,Sumatera Barat,5519245
2022-07-13,1,0,0,Sulawesi Tenggara,2635461
2022-07-14,1,0,0,Maluku,1847097
2022-07-14,1,0,0,Nusa Tenggara Barat,5270247
2022-07-14,1,0,0,Sulawesi Tenggara,2635461
2022-07-15,1,0,0,Gorontalo,1180651
2022-07-15,1,0,0,Maluku,1847097
2022-07-15,1,3,0,Sulawesi Utara,2641884
2022-07-16,1,0,0,Aceh,5247257
2022-07-16,1,0,0,Gorontalo,1180651
2022-07-16,1,0,0,Kepulauan Riau,1929400
2022-07-16,1,1,0,Maluku,1847097
2022-07-16,1,1,0,Sulawesi Barat,1559984
2022-07-16,1,3,0,Sulawesi Tengah,2955567
2022-07-17,1,0,0,Kepulauan Riau,1929400
2022-07-18,1,0,0,Aceh,5247257
2022-07-18,1,1,0,Kepulauan Riau,1929400
2022-07-18,1,0,0,Maluku,1847097
2022-07-18,1,26,0,Sulawesi Utara,2641884
2022-07-19,1,0,0,Maluku,1847097
2022-07-19,1,0,0,Sulawesi Barat,1559984
2022-07-20,1,0,0,Bengkulu,1999539
2022-07-20,1,0,0,Kepulauan Riau,1929400
2022-07-20,1,0,0,Kalimantan Utara,648407
2022-07-22,1,0,0,Bengkulu,1999539
2022-07-22,1,1,0,Jambi,3493357
2022-07-23,1,0,0,Gorontalo,1180651
2022-07-23,1,0,0,Nusa Tenggara Barat,5270247
2022-07-24,1,0,0,Kalimantan Utara,648407
2022-07-24,1,0,0,Maluku,1847097
2022-07-24,1,0,0,Sulawesi Utara,2641884
2022-07-24,1,0,0,Sulawesi Tengah,2955567
2022-07-25,1,4,0,Aceh,5247257
2022-07-25,1,5,0,Jambi,3493357
2022-07-26,1,0,0,Maluku,1847097
2022-07-26,1,0,0,Sulawesi Tenggara,2635461
2022-07-27,1,0,0,Sulawesi Tenggara,2635461
2022-07-27,1,0,0,Sulawesi Barat,1559984
2022-07-28,1,2,1,Gorontalo,1180651
2022-07-29,1,0,0,Sulawesi Tenggara,2635461
2022-07-30,1,4,0,Kepulauan Bangka Belitung,1379767
2022-07-30,1,0,0,Gorontalo,1180651
2022-07-30,1,0,0,Maluku Utara,1307803
2022-07-31,1,0,0,Maluku,1847097
2022-07-31,1,0,0,Sulawesi Barat,1559984
2022-08-01,1,10,0,Jambi,3493357
2022-08-02,1,0,0,Bengkulu,1999539
2022-08-02,1,0,0,Kalimantan Utara,648407
2022-08-02,1,1,0,Sulawesi Tenggara,2635461
2022-08-03,1,0,0,Gorontalo,1180651
2022-08-04,1,1,0,Maluku Utara,1307803
2022-08-04,1,0,0,Sulawesi Barat,1559984
2022-08-05,1,0,0,Kalimantan Utara,648407
2022-08-05,1,1,0,Nusa Tenggara Barat,5270247
2022-08-05,1,0,0,Sulawesi Tenggara,2635461
2022-08-06,1,0,0,Nusa Tenggara Barat,5270247
2022-08-06,1,0,0,Sulawesi Tengah,2955567
2022-08-07,1,0,0,Gorontalo,1180651
2022-08-07,1,0,0,Jambi,3493357
2022-08-07,1,0,0,Nusa Tenggara Barat,5270247
2022-08-08,1,2,0,Nusa Tenggara Barat,5270247
2022-08-08,1,3,0,Sulawesi Tengah,2955567
2022-08-09,1,0,0,Bengkulu,1999539
2022-08-10,1,9,0,Nusa Tenggara Barat,5270247
2022-08-11,1,8,0,Sulawesi Tenggara,2635461
2022-08-12,1,1,0,Gorontalo,1180651
2022-08-12,1,2,0,Nusa Tenggara Timur,5411321
2022-08-13,1,0,0,Gorontalo,1180651
2022-08-13,1,2,0,Kalimantan Utara,648407
2022-08-14,1,0,0,Nusa Tenggara Barat,5270247
2022-08-14,1,0,0,Sulawesi Barat,1559984
2022-08-15,1,9,0,Nusa Tenggara Barat,5270247
2022-08-15,1,3,0,Nusa Tenggara Timur,5411321
2022-08-15,1,0,0,Sulawesi Tenggara,2635461
2022-08-15,1,0,0,Sulawesi Tengah,2955567
2022-08-16,1,0,0,Sulawesi Tenggara,2635461
2022-08-17,1,3,0,Nusa Tenggara Timur,5411321
2022-08-17,1,1,0,Sulawesi Tenggara,2635461
2022-08-17,1,0,0,Sulawesi Barat,1559984
2022-08-18,1,1,0,Gorontalo,1180651
2022-08-18,1,11,0,Jambi,3493357
2022-08-20,1,0,0,Bengkulu,1999539
2022-08-20,1,4,0,Nusa Tenggara Barat,5270247
2022-08-20,1,0,0,Sulawesi Tenggara,2635461
2022-08-20,1,0,0,Sulawesi Tengah,2955567
2022-08-21,1,1,0,Kalimantan Utara,648407
2022-08-21,1,0,0,Nusa Tenggara Barat,5270247
2022-08-21,1,0,0,Nusa Tenggara Timur,5411321
2022-08-22,1,6,0,Jambi,3493357
2022-08-22,1,4,0,Kalimantan Utara,648407
2022-08-22,1,0,0,Nusa Tenggara Barat,5270247
2022-08-23,1,3,0,Nusa Tenggara Barat,5270247
2022-08-24,1,0,0,Bengkulu,1999539
2022-08-25,1,0,0,Gorontalo,1180651
2022-08-25,1,1,0,Nusa Tenggara Barat,5270247
2022-08-25,1,0,0,Sulawesi Tenggara,2635461
2022-08-26,1,1,0,Kalimantan Utara,648407
2022-08-28,1,1,0,Bengkulu,1999539
2022-08-28,1,1,0,Maluku,1847097
2022-08-29,1,11,0,Kepulauan Bangka Belitung,1379767
2022-08-29,1,0,0,Maluku Utara,1307803
2022-08-29,1,12,0,Sulawesi Selatan,9426885
2022-08-30,1,0,0,Bengkulu,1999539
2022-08-30,1,5,0,Maluku Utara,1307803
2022-08-30,1,0,0,Nusa Tenggara Barat,5270247
2022-08-31,1,0,0,Sulawesi Tenggara,2635461
2022-09-01,1,0,0,Bengkulu,1999539
2022-09-01,1,4,0,Maluku,1847097
2022-09-01,1,0,0,Sulawesi Tenggara,2635461
2022-09-04,1,0,0,Maluku,1847097
2022-09-04,1,0,0,Nusa Tenggara Barat,5270247
2022-09-05,1,5,0,Jambi,3493357
2022-09-05,1,1,0,Kalimantan Utara,648407
2022-09-05,1,5,0,Maluku,1847097
2022-09-05,1,5,0,Nusa Tenggara Barat,5270247
2022-09-05,1,0,0,Sulawesi Barat,1559984
2022-09-06,1,0,0,Kalimantan Utara,648407
2022-09-06,1,0,0,Maluku Utara,1307803
2022-09-06,1,0,0,Nusa Tenggara Barat,5270247
2022-09-06,1,2,0,Sulawesi Barat,1559984
2022-09-09,1,0,0,Bengkulu,1999539
2022-09-09,1,0,0,Gorontalo,1180651
2022-09-09,1,0,0,Maluku,1847097
2022-09-10,1,0,0,Kalimantan Utara,648407
2022-09-10,1,0,0,Nusa Tenggara Barat,5270247
2022-09-10,1,0,0,Sulawesi Barat,1559984
2022-09-11,1,2,0,Kalimantan Selatan,4023049
2022-09-11,1,0,0,Maluku Utara,1307803
2022-09-11,1,4,2,Kepulauan Bangka Belitung,1379767
2022-09-12,1,9,0,Aceh,5247257
2022-09-12,1,69,0,Bali,4216171
2022-09-12,1,8,0,Jambi,3493357
2022-09-12,1,124,0,Lampung,9095591
2022-09-12,1,194,0,Papua,4340348
2022-09-12,1,1,0,Sulawesi Tenggara,2635461
2022-09-12,1,7,0,Sulawesi Tengah,2955567
2022-09-12,1,51,1,Sulawesi Utara,2641884
2022-09-12,1,70,1,Sumatera Utara,14874889
2022-09-13,1,3,0,Aceh,5247257
2022-09-13,1,0,0,Kepulauan Bangka Belitung,1379767
2022-09-13,1,0,0,Bengkulu,1999539
2022-09-13,1,0,0,Jambi,3493357
2022-09-13,1,0,0,Lampung,9095591
2022-09-13,1,3,0,Nusa Tenggara Timur,5411321
2022-09-13,1,3,0,Daerah Istimewa Yogyakarta,3631015
2022-09-14,1,0,0,Gorontalo,1180651
2022-09-14,1,2,0,Jambi,3493357
2022-09-14,1,0,0,Kalimantan Utara,648407
2022-09-14,1,0,0,Maluku,1847097
2022-09-14,1,0,0,Maluku Utara,1307803
2022-09-14,1,0,0,Sulawesi Barat,1559984
2022-09-15,1,0,0,Kalimantan Utara,648407
2020-03-01,2,0,0,DKI Jakarta,10846145
2020-03-02,2,0,0,DKI Jakarta,10846145
2020-03-03,2,0,0,DKI Jakarta,10846145
2020-03-04,2,0,0,DKI Jakarta,10846145
2020-03-11,2,1,1,Jawa Tengah,36364072
2020-03-12,2,4,1,DKI Jakarta,10846145
